MANDT,QMNUM,QMART,QMTXT,ARTPR,PRIOK,ERNAM,ERDAT,AENAM,AEDAT,MZEIT,QMDAT,QMNAM,STRMN,STRUR,LTRMN,LTRUR,WAERS,AUFNR,VERID
800,000000000554,F3,Problem Complaint from SAP ME,QM,2,XMII_RFC,16.06.2014,,00.00.0000,08:56:50,16.06.2014,I2P,16.06.2014,10:57:08,18.06.2014,10:57:08,,,
800,000000000555,F3,,QM,2,C5188816,20.06.2014,C5188816,20.06.2014,08:53:12,20.06.2014,C5188816,20.06.2014,09:01:18,24.06.2014,09:01:18,,,
800,000000000556,F3,,QM,2,C5188816,20.06.2014,C5188816,20.06.2014,10:06:28,20.06.2014,C5188816,20.06.2014,10:07:03,24.06.2014,10:07:03,,,
800,000000000557,Q3,,QM,,C5188816,20.06.2014,QMUSER,11.07.2014,10:52:35,20.06.2014,,20.06.2014,10:52:35,00.00.0000,00:00:00,,,
800,000000000558,Q3,,QM,,C5188816,20.06.2014,,00.00.0000,11:01:03,20.06.2014,,20.06.2014,11:01:03,00.00.0000,00:00:00,,,
800,000000000559,F3,,QM,2,C5188816,20.06.2014,C5188816,20.06.2014,11:10:07,20.06.2014,C5188816,20.06.2014,11:10:52,24.06.2014,11:10:52,,,
800,000000000564,F3,Test for Validation in CDA,QM,2,XMII_RFC,25.06.2014,,00.00.0000,10:19:41,25.06.2014,I2P,25.06.2014,12:21:02,27.06.2014,12:21:02,,,
800,000000000575,Q3,Oli leakage from Compressor Motor,QM,,QMUSER,10.07.2014,I302690,11.07.2014,11:22:00,10.07.2014,QMUSER,10.07.2014,11:22:00,00.00.0000,00:00:00,,,
800,000000000576,F3,,QM,,I065658,10.07.2014,,00.00.0000,12:44:11,10.07.2014,,10.07.2014,12:44:11,00.00.0000,00:00:00,,,
800,000000000577,Q3,Oil Leakage from Comprssor,QM,,QMUSER,11.07.2014,QMUSER,11.07.2014,12:46:30,11.07.2014,QMUSER,11.07.2014,12:46:30,00.00.0000,00:00:00,,,
800,000000000584,F2,,QM,,I839563,20.08.2014,I839563,20.08.2014,17:59:31,20.08.2014,,20.08.2014,17:59:31,00.00.0000,00:00:00,,,
800,000000000594,F2,,QM,,I839563,12.09.2014,,00.00.0000,17:44:11,12.09.2014,,12.09.2014,17:44:11,00.00.0000,00:00:00,,,
800,000000000604,Q3,Quality issue,QM,,QMUSER,18.09.2014,QMUSER,18.09.2014,11:16:30,18.09.2014,QMUSER,18.09.2014,11:16:30,00.00.0000,00:00:00,,,
800,000000000605,Q3,issue with quality,QM,,QMUSER,18.09.2014,,00.00.0000,11:18:07,18.09.2014,QMUSER,18.09.2014,11:18:07,00.00.0000,00:00:00,,,
800,000000000614,F3,Notification,QM,2,XMII_RFC,15.10.2014,,00.00.0000,09:57:03,15.10.2014,I2P,15.10.2014,11:59:10,17.10.2014,11:59:10,,,
800,000000000624,F2,,QM,,I306857,27.10.2014,,00.00.0000,12:03:45,27.10.2014,,27.10.2014,12:03:45,00.00.0000,00:00:00,,,
800,000000000634,F3,Failed don 3rd Nov,QM,2,XMII_RFC,06.11.2014,,00.00.0000,08:16:05,06.11.2014,NARGUNDG,06.11.2014,10:26:01,10.11.2014,10:26:01,,,
800,000000000635,F3,,QM,,C5179761,07.11.2014,C5179761,07.11.2014,10:49:15,07.11.2014,,07.11.2014,10:49:15,00.00.0000,00:00:00,,,
800,000000000636,F3,,QM,,C5179761,07.11.2014,,00.00.0000,13:36:26,07.11.2014,,07.11.2014,13:36:26,00.00.0000,00:00:00,,,
800,000000000637,F3,,QM,,C5179761,07.11.2014,,00.00.0000,13:36:59,07.11.2014,,07.11.2014,13:36:59,00.00.0000,00:00:00,,,
800,000000000638,F3,,QM,,C5179761,07.11.2014,,00.00.0000,13:37:20,07.11.2014,,07.11.2014,13:37:20,00.00.0000,00:00:00,,,
800,000000000639,F3,,QM,,C5179761,07.11.2014,,00.00.0000,13:37:57,07.11.2014,,07.11.2014,13:37:57,00.00.0000,00:00:00,,,
800,000000000644,F2,,QM,,I839563,30.01.2015,I839563,30.01.2015,21:02:30,30.01.2015,,30.01.2015,21:02:30,00.00.0000,00:00:00,,,
800,000000000654,Q1,,QM,,MSCHUPPE,24.10.2016,,00.00.0000,12:40:24,24.10.2016,,24.10.2016,12:40:24,00.00.0000,00:00:00,,,
800,000000200000,Z5,SCSI Controller,SM,3,CRMREMOTE,15.03.2001,KREYSCHER,06.08.2001,02:23:05,15.03.2001,,15.03.2001,11:24:14,19.03.2001,11:24:14,,,
800,000000200001,Z5,SCSI Controller,SM,3,CRMREMOTE,16.03.2001,KREYSCHER,06.08.2001,23:35:24,15.03.2001,,15.03.2001,08:54:15,19.03.2001,08:54:15,,,
800,000000200002,Z5,Screen is dark,SM,,CRMREMOTE,26.06.2001,KREYSCHER,06.08.2001,05:43:23,26.06.2001,,26.06.2001,00:00:00,26.06.2001,00:00:00,,,
800,000000200003,Z5,Display is dark,SM,,CRMREMOTE,26.06.2001,KREYSCHER,06.08.2001,05:50:24,26.06.2001,,26.06.2001,00:00:00,26.06.2001,00:00:00,,,
800,000000200004,Z5,PC doesn't boot,SM,,CRMREMOTE,26.06.2001,KREYSCHER,06.08.2001,07:12:43,26.06.2001,,26.06.2001,00:00:00,26.06.2001,00:00:00,,,
800,000000800000,SN,Mixer 2 break down at 11:00; called Main,G0,,FISCHER,29.09.2010,,00.00.0000,17:54:10,29.09.2010,,29.09.2010,17:54:12,00.00.0000,00:00:00,,,
800,000000800001,SN,Power Failure from 09:00 hrs.,G0,,FISCHER,29.09.2010,,00.00.0000,17:54:55,29.09.2010,,29.09.2010,17:54:55,00.00.0000,00:00:00,,,
800,000000800002,SN,Check the density of spiral,G0,,FISCHER,29.09.2010,,00.00.0000,17:55:36,29.09.2010,,29.09.2010,17:55:36,00.00.0000,00:00:00,,,
800,000000800003,SN,Shift startet 30 min later for training,G0,,FISCHER,29.09.2010,,00.00.0000,17:56:32,29.09.2010,,29.09.2010,17:56:32,00.00.0000,00:00:00,,,
800,000000800004,SN,TANK 2 : Temparature dropped down at 13:,G0,,FISCHER,29.09.2010,,00.00.0000,17:56:59,29.09.2010,,29.09.2010,17:56:59,00.00.0000,00:00:00,,,
800,000000800005,SN,Please check temperature in next shift.,G0,,FISCHER,29.09.2010,,00.00.0000,17:57:27,29.09.2010,,29.09.2010,17:57:27,00.00.0000,00:00:00,,,
800,000000800006,SN,Cooling Delay : Temparature need to main,G0,,FISCHER,29.09.2010,,00.00.0000,17:57:51,29.09.2010,,29.09.2010,17:57:51,00.00.0000,00:00:00,,,
800,000000800007,SN,Packaging Line 500 running only on 70% t,G0,,FISCHER,29.09.2010,,00.00.0000,17:58:23,29.09.2010,,29.09.2010,17:58:23,00.00.0000,00:00:00,,,
800,000000800008,SN,Packaging Line Break down from 19:00 hrs,G0,,FISCHER,29.09.2010,,00.00.0000,17:58:43,29.09.2010,,29.09.2010,17:58:43,00.00.0000,00:00:00,,,
800,000000800009,SN,30 min break due to power failure.,G0,,FISCHER,29.09.2010,,00.00.0000,17:59:11,29.09.2010,,29.09.2010,17:59:11,00.00.0000,00:00:00,,,
800,000000800010,SN,Called Mr. Schulze from Maint.,G0,,FISCHER,29.09.2010,,00.00.0000,17:59:44,29.09.2010,,29.09.2010,17:59:44,00.00.0000,00:00:00,,,
800,000001000000,61,Budget Transfer for Projects,SR,,FULLMER,05.04.2002,,00.00.0000,06:41:02,05.04.2002,FULLMER,05.04.2002,06:41:02,04.06.2002,06:41:02,,,
800,000001000010,01,Shutte zum Flughafen  (Zubringerdienst),SR,,DITTMARAN,03.05.2002,DITTMARAN,03.05.2002,09:06:30,03.05.2002,DITTMARAN,03.05.2002,09:06:30,02.07.2002,09:06:30,EUR,,
800,000001000011,01,Shutte zum Flughafen  (Zubringerdienst),SR,,DITTMARAN,03.05.2002,DITTMARAN,03.05.2002,10:06:46,03.05.2002,DITTMARAN,03.05.2002,10:06:46,02.07.2002,10:06:46,EUR,,
800,000001000030,56,Request for Special Payment,SR,,MORRISJ,24.07.2003,,00.00.0000,19:30:34,24.07.2003,MORRISJ,24.07.2003,19:30:34,22.09.2003,19:30:34,,,
800,000001000031,56,Request for Special Payment,SR,,MORRISJ,24.07.2003,,00.00.0000,19:32:27,24.07.2003,MORRISJ,24.07.2003,19:32:27,22.09.2003,19:32:27,,,
800,000001000032,56,Request for Special Payment,SR,,OTTOP,24.07.2003,,00.00.0000,20:15:14,24.07.2003,OTTOP,24.07.2003,20:15:14,22.09.2003,20:15:14,,,
800,000001000033,56,Request for Special Payment,SR,,OTTOP,24.07.2003,,00.00.0000,20:16:21,24.07.2003,OTTOP,24.07.2003,20:16:21,22.09.2003,20:16:21,,,
800,000001000034,56,Request for Special Payment,SR,,PAWLUCKYJ,24.07.2003,,00.00.0000,22:47:07,24.07.2003,PAWLUCKYJ,24.07.2003,22:47:07,22.09.2003,22:47:07,,,
800,000001000035,56,Request for Special Payment,SR,,PAWLUCKYJ,24.07.2003,,00.00.0000,22:48:18,24.07.2003,PAWLUCKYJ,24.07.2003,22:48:18,22.09.2003,22:48:18,,,
800,000001000036,56,Request for Special Payment,SR,,TAKAHASHIA,24.07.2003,,00.00.0000,22:50:40,24.07.2003,TAKAHASHIA,24.07.2003,22:50:40,22.09.2003,22:50:40,,,
800,000001000037,56,Request for Special Payment,SR,,TAKAHASHIA,24.07.2003,,00.00.0000,22:51:25,24.07.2003,TAKAHASHIA,24.07.2003,22:51:25,22.09.2003,22:51:25,,,
800,000001000038,56,Request for Special Payment,SR,,TABASCOT,24.07.2003,,00.00.0000,22:53:44,24.07.2003,TABASCOT,24.07.2003,22:53:44,22.09.2003,22:53:44,,,
800,000001000039,56,Request for Special Payment,SR,,TABASCOT,24.07.2003,,00.00.0000,22:54:25,24.07.2003,TABASCOT,24.07.2003,22:54:25,22.09.2003,22:54:25,,,
800,000001000040,56,Request for Special Payment,SR,,PETERSONT,24.07.2003,,00.00.0000,22:56:57,24.07.2003,PETERSONT,24.07.2003,22:56:57,22.09.2003,22:56:57,,,
800,000001000041,56,Request for Special Payment,SR,,PETERSONT,24.07.2003,,00.00.0000,22:57:36,24.07.2003,PETERSONT,24.07.2003,22:57:36,22.09.2003,22:57:36,,,
800,000001000042,56,Request for Special Payment,SR,,PAYNED,24.07.2003,,00.00.0000,23:00:12,24.07.2003,PAYNED,24.07.2003,23:00:12,22.09.2003,23:00:12,,,
800,000001000043,56,Request for Special Payment,SR,,PAYNED,24.07.2003,,00.00.0000,23:00:49,24.07.2003,PAYNED,24.07.2003,23:00:49,22.09.2003,23:00:49,,,
800,000001000050,56,Request for Special Payment,SR,,BENDERT,20.04.2004,,00.00.0000,17:58:19,20.04.2004,BENDERT,20.04.2004,17:58:19,19.06.2004,17:58:19,,,
800,000001000060,57,Change of Working Time,SR,,WILLIAMSK,19.05.2005,,00.00.0000,15:12:41,19.05.2005,WILLIAMSK,19.05.2005,15:12:41,18.07.2005,15:12:41,,,
800,000001000061,56,Request for Special Payment,SR,,WILLIAMSK,19.05.2005,,00.00.0000,15:15:52,19.05.2005,WILLIAMSK,19.05.2005,15:15:52,18.07.2005,15:15:52,,,
800,000001000070,81,Simple Requisition Request,,,SMITHCH,17.11.2005,,00.00.0000,21:28:49,17.11.2005,SMITHCH,17.11.2005,21:28:49,16.01.2006,21:28:49,,,
800,000001000071,81,Simple Requisition Request,,,SMITHCH,18.11.2005,,00.00.0000,14:15:20,18.11.2005,SMITHCH,18.11.2005,14:15:20,17.01.2006,14:15:20,,,
800,000001000072,81,Simple Requisition Request,,,SMITHCH,18.11.2005,WF-BATCH,18.11.2005,15:01:14,18.11.2005,SMITHCH,18.11.2005,15:01:14,17.01.2006,15:01:14,,,
800,000001000080,81,Simple Requisition Request,,,WARDE,21.03.2006,,00.00.0000,18:57:07,21.03.2006,WARDE,21.03.2006,18:57:07,20.05.2006,18:57:07,,,
800,000001000090,81,Simple Requisition Request,,,WARDE,06.04.2006,,00.00.0000,23:29:05,06.04.2006,WARDE,06.04.2006,23:29:05,05.06.2006,23:29:05,,,
800,000001000100,81,Simple Requisition Request,,,DAHLG,19.07.2006,WF-BATCH,19.07.2006,21:53:03,19.07.2006,DAHLG,19.07.2006,21:53:03,17.09.2006,21:53:03,,,
800,000001000110,81,Simple Requisition Request,,,WILLIAMSK,28.07.2006,WF-BATCH,28.07.2006,22:19:55,28.07.2006,WILLIAMSK,28.07.2006,22:19:55,26.09.2006,22:19:55,,,
800,000001000111,81,Simple Requisition Request,,,WILLIAMSK,28.07.2006,,00.00.0000,22:24:31,28.07.2006,WILLIAMSK,28.07.2006,22:24:31,26.09.2006,22:24:31,,,
800,000001000112,81,Simple Requisition Request,,,WILLIAMSK,28.07.2006,WF-BATCH,28.07.2006,22:45:03,28.07.2006,WILLIAMSK,28.07.2006,22:45:03,26.09.2006,22:45:03,,,
800,000001000113,81,Simple Requisition Request,,,WILLIAMSK,28.07.2006,,00.00.0000,23:18:09,28.07.2006,WILLIAMSK,28.07.2006,23:18:09,26.09.2006,23:18:09,,,
800,000001000120,56,Request for Special Payment,SR,,WARDE,08.08.2006,,00.00.0000,16:14:47,08.08.2006,WARDE,08.08.2006,16:14:47,07.10.2006,16:14:47,,,
800,000001000121,81,Simple Requisition Request,,,HILLR,11.08.2006,,00.00.0000,03:07:50,11.08.2006,HILLR,11.08.2006,03:07:50,10.10.2006,03:07:50,,,
800,000001000122,81,Simple Requisition Request,,,HILLR,11.08.2006,WF-BATCH,11.08.2006,03:15:32,11.08.2006,HILLR,11.08.2006,03:15:32,10.10.2006,03:15:32,,,
800,000001000123,81,Simple Requisition Request,,,HILLR,11.08.2006,,00.00.0000,03:40:51,11.08.2006,HILLR,11.08.2006,03:40:51,10.10.2006,03:40:51,,,
800,000001000130,81,Simple Requisition Request,,,DAHLG,12.08.2006,WF-BATCH,12.08.2006,00:52:56,12.08.2006,DAHLG,12.08.2006,00:52:56,11.10.2006,00:52:56,,,
800,000001000140,81,Simple Requisition Request,,,KINCAIDJ,21.08.2006,,00.00.0000,20:22:16,21.08.2006,KINCAIDJ,21.08.2006,20:22:16,20.10.2006,20:22:16,,,
800,000001000141,56,Request for Special Payment,SR,,KINCAIDJ,21.08.2006,,00.00.0000,20:24:04,21.08.2006,KINCAIDJ,21.08.2006,20:24:04,20.10.2006,20:24:04,,,
800,000001000150,71,Benutzer anlegen,SR,,WEISSJ,04.09.2006,,00.00.0000,09:53:29,04.09.2006,WEISSJ,04.09.2006,09:53:29,03.11.2006,09:53:29,,,
800,000001000151,71,Benutzer anlegen,SR,,WEISSJ,04.09.2006,,00.00.0000,09:54:52,04.09.2006,WEISSJ,04.09.2006,09:54:52,03.11.2006,09:54:52,,,
800,000001000160,56,Request for Special Payment,SR,,SMITHH,28.09.2006,,00.00.0000,23:53:50,28.09.2006,SMITHH,28.09.2006,23:53:50,27.11.2006,23:53:50,,,
800,000001000161,57,Change of Working Time,SR,,SMITHH,28.09.2006,,00.00.0000,23:55:49,28.09.2006,SMITHH,28.09.2006,23:55:49,27.11.2006,23:55:49,,,
800,000001000170,56,Request for Special Payment,SR,,TRAUTMANNP,16.10.2006,,00.00.0000,15:30:03,16.10.2006,TRAUTMANNP,16.10.2006,15:30:03,15.12.2006,15:30:03,,,
800,000001000180,56,Request for Special Payment,SR,,WILLIAMSK,03.11.2006,,00.00.0000,19:06:21,03.11.2006,WILLIAMSK,03.11.2006,19:06:21,02.01.2007,19:06:21,,,
800,000001000190,81,Simple Requisition Request,,,KINCAIDJ,27.02.2007,WF-BATCH,27.02.2007,21:01:06,27.02.2007,KINCAIDJ,27.02.2007,21:01:06,28.04.2007,21:01:06,,,
800,000001000200,56,Request for Special Payment,SR,,TABASCOT,15.03.2007,,00.00.0000,19:29:56,15.03.2007,TABASCOT,15.03.2007,19:29:56,14.05.2007,19:29:56,,,
800,000001000210,81,Simple Requisition Request,,,TABASCOT,11.04.2007,WF-BATCH,16.04.2007,18:08:59,11.04.2007,TABASCOT,11.04.2007,18:08:59,10.06.2007,18:08:59,,,
800,000001000220,81,Simple Requisition Request,,,TABASCOT,17.04.2007,,00.00.0000,19:25:30,17.04.2007,TABASCOT,17.04.2007,19:25:30,16.06.2007,19:25:30,,,
800,000010000000,M2,Pumpengehäuse undicht.,PM,,DIEHLH,06.12.1994,DIEHLH,14.12.1994,15:29:09,06.12.1994,DIEHLH,06.12.1994,15:29:09,06.12.1994,24:00:00,,,
800,000010000001,M2,Unzulässige Vibrationen,PM,,DIEHLH,06.12.1994,DIEHLH,06.12.1994,16:05:28,06.12.1994,DIEHLH,06.12.1994,16:05:28,06.12.1994,24:00:00,,,
800,000010000002,M2,Pumpe hat reduzierte Leistung,PM,,DIEHLH,06.12.1994,,00.00.0000,16:09:47,06.12.1994,DIEHLH,06.12.1994,16:09:47,06.12.1994,24:00:00,,,
800,000010000003,M2,Zu hohe Vibrationen,PM,,DIEHLH,06.12.1994,,00.00.0000,16:20:37,06.12.1994,DIEHLH,06.12.1994,16:20:37,06.12.1994,24:00:00,,,
800,000010000004,M2,Ungewöhnliche Vibrationen,PM,,DIEHLH,06.12.1994,,00.00.0000,16:23:01,06.12.1994,DIEHLH,06.12.1994,16:23:01,06.12.1994,24:00:00,,,
800,000010000005,M2,Getriebe macht Geräusche,PM,,DIEHLH,06.12.1994,,00.00.0000,16:42:52,06.12.1994,DIEHLH,06.12.1994,16:42:52,06.12.1994,24:00:00,,,
800,000010000006,M2,Zu geringe Leistung,PM,,DIEHLH,06.12.1994,,00.00.0000,16:52:08,06.12.1994,DIEHLH,06.12.1994,16:52:08,06.12.1994,24:00:00,,,
800,000010000007,M2,Wasseraustritt am Gehäuse,PM,,DIEHLH,06.12.1994,,00.00.0000,16:54:14,06.12.1994,DIEHLH,06.12.1994,16:54:14,06.12.1994,24:00:00,,,
800,000010000008,M2,Halterung gerissen,PM,,DIEHLH,06.12.1994,SCHULZET,15.02.1999,17:18:56,06.12.1994,DIEHLH,06.12.1994,17:18:56,06.12.1994,24:00:00,,,
800,000010000009,M2,Getriebe erwärmt sich zu stark,PM,,DIEHLH,06.12.1994,,00.00.0000,17:21:41,06.12.1994,DIEHLH,06.12.1994,17:21:41,06.12.1994,24:00:00,,,
800,000010000010,M2,Wasseraustritt aus Gehäuse,PM,,DIEHLH,06.12.1994,,00.00.0000,17:26:19,06.12.1994,DIEHLH,06.12.1994,17:26:19,06.12.1994,24:00:00,,,
800,000010000011,M2,Pumpe hat reduzierte Leistung,PM,,DIEHLH,06.12.1994,,00.00.0000,17:34:15,06.12.1994,DIEHLH,06.12.1994,17:34:15,06.12.1994,24:00:00,,,
800,000010000012,M2,Stark reduzierte Leistung,PM,,DIEHLH,07.12.1994,,00.00.0000,10:11:29,07.12.1994,DIEHLH,07.12.1994,10:11:29,07.12.1994,24:00:00,,,
800,000010000013,M2,Wasseraustritt an Zulauf,PM,,DIEHLH,07.12.1994,,00.00.0000,10:17:21,07.12.1994,DIEHLH,07.12.1994,10:17:21,07.12.1994,24:00:00,,,
800,000010000014,M2,Pumpenhalterung beschaedigt,PM,,DIEHLH,08.12.1994,DIEHLH,08.12.1994,17:13:59,08.12.1994,DIEHLH,08.12.1994,17:13:59,08.12.1994,24:00:00,,000000900000,
800,000010000015,M2,Leak on inlet piping,PM,,DIEHLH,08.12.1994,STEIMER,30.01.1996,18:36:20,08.12.1994,DIEHLH,08.12.1994,18:36:20,08.12.1994,24:00:00,,,
800,000010000016,M2,Pump leaking,PM,,DIEHLH,08.12.1994,STEIMER,30.01.1996,19:04:58,08.12.1994,DIEHLH,08.12.1994,19:04:58,08.12.1994,24:00:00,,000000900001,
800,000010000017,M3,Getriebe verliert Oel,PM,,DIEHLH,08.12.1994,STEIMER,14.02.1996,19:39:51,08.12.1994,HR. SCHWARZ,08.12.1994,19:39:51,08.12.1994,24:00:00,,,
800,000010000018,M2,Pumpe vibriert beim Lauf,PM,,DIEHLH,09.12.1994,SCHULZET,21.01.2004,16:22:23,09.12.1994,DIEHLH,09.12.1994,16:22:23,09.12.1994,24:00:00,,000000900006,
800,000010000019,M3,Clean boiler area,PM,,DIEHLH,09.12.1994,STEIMER,14.02.1996,16:31:55,09.12.1994,DIEHLH,09.12.1994,16:31:55,09.12.1994,24:00:00,,,
800,000010000020,M3,F4-Fristenarbeiten Drehmaschine,PM,,DIEHLH,09.12.1994,STEIMER,14.02.1996,16:32:37,09.12.1994,DIEHLH,09.12.1994,16:32:37,09.12.1994,24:00:00,,,
800,000010000021,M3,Abschmiermassnahmen an Transportband dur,PM,,DIEHLH,09.12.1994,STEIMER,14.02.1996,16:33:50,09.12.1994,DIEHLH,09.12.1994,16:33:50,09.12.1994,24:00:00,,,
800,000010000022,M2,Sealing on casing cover partly ripped of,PM,,DIEHLH,12.12.1994,STEIMER,14.02.1996,16:55:02,12.12.1994,DIEHLH,12.12.1994,16:55:02,12.12.1994,24:00:00,,,
800,000010000023,M2,paint casing,PM,,DIEHLH,12.12.1994,STEIMER,14.02.1996,17:00:20,12.12.1994,DIEHLH,12.12.1994,17:00:20,12.12.1994,24:00:00,,,
800,000010000024,M2,Filter area needs clean up,PM,,DIEHLH,12.12.1994,STEIMER,14.02.1996,17:02:55,12.12.1994,DIEHLH,12.12.1994,17:02:55,12.12.1994,24:00:00,,,
800,000010000025,M2,Pumpe vibriert beim Lauf,PM,,DIEHLH,13.12.1994,STEIMER,14.02.1996,09:54:30,13.12.1994,DIEHLH,13.12.1994,09:54:30,13.12.1994,24:00:00,,,
800,000010000026,M2,Pumpenhalterung beschädigt,PM,1,NISTA,28.02.1995,STEIMER,03.04.1996,02:07:26,28.02.1995,NISTA,28.02.1995,02:08:25,01.03.1995,24:00:00,,000000900017,
800,000010000027,M2,Pumpe undicht,PM,,NISTA,28.02.1995,STEIMER,03.04.1996,03:38:01,28.02.1995,NISTA,28.02.1995,03:38:01,28.02.1995,24:00:00,,000000900019,
800,000010000028,M2,Pump is smoking,PM,,SOADY,26.06.1995,STEIMER,14.02.1996,10:58:12,26.06.1995,SOADY,26.06.1995,10:58:12,00.00.0000,00:00:00,,,
800,000010000029,M2,Pump is squeaking,PM,,SOADY,26.06.1995,STEIMER,14.02.1996,11:00:00,26.06.1995,SOADY,26.06.1995,11:00:00,00.00.0000,00:00:00,,,
800,000010000030,M2,Pumpe is leaking,PM,,MOGHADDAM,26.06.1995,STEIMER,14.02.1996,11:17:13,26.06.1995,MOGHADDAM,26.06.1995,11:17:13,00.00.0000,00:00:00,,,
800,000010000031,M2,pump outlet leaks,PM,,MOGHADDAM,26.06.1995,STEIMER,14.02.1996,11:19:23,26.06.1995,MOGHADDAM,26.06.1995,11:19:23,00.00.0000,00:00:00,,,
800,000010000032,M2,pumpe outlet leaking,PM,,MOGHADDAM,26.06.1995,STEIMER,14.02.1996,11:20:59,26.06.1995,MOGHADDAM,26.06.1995,11:20:59,00.00.0000,00:00:00,,,
800,000010000033,M1,noise,PM,,WILDEO,26.09.1995,STEIMER,14.02.1996,00:51:06,26.09.1995,WILDEO,26.09.1995,00:51:06,00.00.0000,00:00:00,,,
800,000010000034,M1,Pumpe ist undicht,PM,,WILDEO,27.09.1995,STEIMER,03.04.1996,18:33:17,27.09.1995,WILDEO,01.10.1995,18:33:17,04.10.1995,00:00:00,,000000901089,
800,000010000035,M1,Motor failure,PM,,WILDEO,27.09.1995,STEIMER,14.02.1996,18:40:27,27.09.1995,WILDEO,27.09.1995,18:40:27,00.00.0000,00:00:00,,,
800,000010000036,M1,check performance,PM,,WILDEO,27.09.1995,STEIMER,14.02.1996,18:42:49,27.09.1995,WILDEO,27.09.1995,18:42:49,00.00.0000,00:00:00,,,
800,000010000037,M1,overhaul pump,PM,2,WILDEO,28.09.1995,STEIMER,14.02.1996,23:33:14,28.09.1995,WILDEO,12.10.1995,23:33:14,17.10.1995,23:33:14,,,
800,000010000038,M1,Schaden an Motorkühlung,PM,,WILDEO,29.09.1995,STEIMER,03.04.1996,17:17:29,29.09.1995,WILDEO,29.10.1995,17:17:29,30.10.1995,00:00:00,,000000901092,
800,000010000039,M1,Pumpe läuft nicht rund,PM,2,WILDEO,29.09.1995,STEIMER,03.04.1996,17:21:58,29.09.1995,WILDEO,06.11.1995,17:21:58,11.11.1995,17:21:58,,000000901093,
800,000010000040,M1,Housing shows micro cracks,PM,2,WILDEO,06.12.1995,BLAKE,18.12.1996,16:26:39,06.12.1995,WILDEO,09.12.1995,16:26:39,14.12.1995,16:26:39,,000000901235,
800,000010000041,M3,ungeplante Reparatur,PM,,MOGHADDAM,07.12.1995,STEIMER,03.04.1996,09:51:04,07.12.1995,MOGHADDAM,07.12.1995,09:51:04,00.00.0000,00:00:00,,000000901237,
800,000010000042,M3,Instandsetzung,PM,,MOGHADDAM,07.12.1995,STEIMER,03.04.1996,09:52:39,07.12.1995,MOGHADDAM,07.12.1995,09:52:39,00.00.0000,00:00:00,,000000901237,
800,000010000043,M2,Pump leaking (workflow),PM,,MOGHADDAM,07.12.1995,STEIMER,14.02.1996,10:56:20,07.12.1995,MOGHADDAM,07.12.1995,10:56:20,00.00.0000,00:00:00,,,
800,000010000044,M2,Second pump is also leaking,PM,,MOGHADDAM,07.12.1995,STEIMER,14.02.1996,11:26:46,07.12.1995,MOGHADDAM,07.12.1995,11:26:46,00.00.0000,00:00:00,,,
800,000010000045,M2,Third pump is also leaking,PM,,MOGHADDAM,07.12.1995,STEIMER,14.02.1996,11:31:53,07.12.1995,MOGHADDAM,07.12.1995,11:31:53,00.00.0000,00:00:00,,,
800,000010000046,M2,Schaden am gtriebe,PM,,MOGHADDAM,07.12.1995,STEIMER,14.02.1996,11:39:53,07.12.1995,MOGHADDAM,07.12.1995,11:39:53,00.00.0000,00:00:00,,,
800,000010000047,M2,Leck an der pumpe,PM,,MOGHADDAM,05.01.1996,STEIMER,14.02.1996,11:31:58,05.01.1996,MOGHADDAM,05.01.1996,11:31:58,00.00.0000,00:00:00,,,
800,000010000048,M2,Leck in Pumpe,PM,,MOGHADDAM,05.01.1996,STEIMER,14.02.1996,11:47:11,05.01.1996,MOGHADDAM,05.01.1996,11:47:11,00.00.0000,00:00:00,,,
800,000010000049,M2,PC does not boot,PM,,RICKAYZEN,05.01.1996,STEIMER,14.02.1996,14:27:48,05.01.1996,RICKAYZEN,05.01.1996,14:27:48,00.00.0000,00:00:00,,,
800,000010000057,M2,Hard disk does not boot,PM,,RICKAYZEN,08.01.1996,STEIMER,14.02.1996,12:48:34,08.01.1996,RICKAYZEN,08.01.1996,12:48:34,00.00.0000,00:00:00,,,
800,000010000058,M2,Hard disk doese not boot,PM,,RICKAYZEN,08.01.1996,STEIMER,14.02.1996,15:20:20,08.01.1996,RICKAYZEN,08.01.1996,15:20:20,00.00.0000,00:00:00,,,
800,000010000059,M2,monitor does not work,PM,,AMRHEIN,08.01.1996,STEIMER,14.02.1996,16:00:08,08.01.1996,AMRHEIN,08.01.1996,16:00:08,00.00.0000,00:00:00,,,
800,000010000067,M2,The hard disk does not boot,PM,,RICKAYZEN,12.01.1996,STEIMER,14.02.1996,09:13:55,12.01.1996,RICKAYZEN,12.01.1996,09:13:55,00.00.0000,00:00:00,,,
800,000010000068,M2,Pump is very noisy and smoking,PM,,PANACEK,12.01.1996,STEIMER,14.02.1996,13:04:34,12.01.1996,JOHN SMITH,12.01.1996,14:04:34,00.00.0000,00:00:00,,,
800,000010000069,M3,lubricated dry bearings,PM,,PANACEK,12.01.1996,STEIMER,14.02.1996,14:16:24,12.01.1996,PANACEK,12.01.1996,14:16:24,00.00.0000,00:00:00,,,
800,000010000070,M2,keyboard broken,PM,,BEZAHLER,12.01.1996,STEIMER,14.02.1996,20:47:52,12.01.1996,BEZAHLER,12.01.1996,20:47:52,00.00.0000,00:00:00,,,
