MANDT,QMNUM,QMART,QMTXT,ARTPR,ERNAM,ERDAT,AEDAT,MZEIT,QMDAT,STRMN,STRUR,LTRMN,LTRUR
800,000000000529,F2,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,I302690,2014-05-09,NAT,14:39:54,2014-05-09,2014-05-09,14:39:54,NAT,00:00:00
800,000000000534,Q2,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,I302690,2014-05-28,NAT,17:43:04,2014-05-28,2014-05-28,17:43:04,NAT,00:00:00
800,000000000535,F2,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,I302690,2014-05-28,NAT,17:47:54,2014-05-28,2014-05-28,17:47:54,NAT,00:00:00
800,000000000536,Q2,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,I302690,2014-05-28,NAT,17:48:20,2014-05-28,2014-05-28,17:48:20,NAT,00:00:00
800,000000000544,F3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,QM_TEST,2014-06-13,NAT,09:10:08,2014-06-13,2014-06-13,09:10:08,NAT,00:00:00
800,000000000554,F3,PROBLEM COMPLAINT FROM SAP ME,QM,XMII_RFC,2014-06-16,NAT,08:56:50,2014-06-16,2014-06-16,10:57:08,2014-06-18,10:57:08
800,000000000555,F3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,C5188816,2014-06-20,2014-06-20,08:53:12,2014-06-20,2014-06-20,09:01:18,2014-06-24,09:01:18
800,000000000556,F3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,C5188816,2014-06-20,2014-06-20,10:06:28,2014-06-20,2014-06-20,10:07:03,2014-06-24,10:07:03
800,000000000557,Q3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,C5188816,2014-06-20,2014-07-11,10:52:35,2014-06-20,2014-06-20,10:52:35,NAT,00:00:00
800,000000000558,Q3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,C5188816,2014-06-20,NAT,11:01:03,2014-06-20,2014-06-20,11:01:03,NAT,00:00:00
800,000000000559,F3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,C5188816,2014-06-20,2014-06-20,11:10:07,2014-06-20,2014-06-20,11:10:52,2014-06-24,11:10:52
800,000000000564,F3,TEST FOR VALIDATION IN CDA,QM,XMII_RFC,2014-06-25,NAT,10:19:41,2014-06-25,2014-06-25,12:21:02,2014-06-27,12:21:02
800,000000000575,Q3,OLI LEAKAGE FROM COMPRESSOR MOTOR,QM,QMUSER,2014-07-10,2014-07-11,11:22:00,2014-07-10,2014-07-10,11:22:00,NAT,00:00:00
800,000000000576,F3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,I065658,2014-07-10,NAT,12:44:11,2014-07-10,2014-07-10,12:44:11,NAT,00:00:00
800,000000000577,Q3,OIL LEAKAGE FROM COMPRSSOR,QM,QMUSER,2014-07-11,2014-07-11,12:46:30,2014-07-11,2014-07-11,12:46:30,NAT,00:00:00
800,000000000584,F2,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,I839563,2014-08-20,2014-08-20,17:59:31,2014-08-20,2014-08-20,17:59:31,NAT,00:00:00
800,000000000594,F2,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,I839563,2014-09-12,NAT,17:44:11,2014-09-12,2014-09-12,17:44:11,NAT,00:00:00
800,000000000604,Q3,QUALITY ISSUE,QM,QMUSER,2014-09-18,2014-09-18,11:16:30,2014-09-18,2014-09-18,11:16:30,NAT,00:00:00
800,000000000605,Q3,ISSUE WITH QUALITY,QM,QMUSER,2014-09-18,NAT,11:18:07,2014-09-18,2014-09-18,11:18:07,NAT,00:00:00
800,000000000614,F3,NOTIFICATION,QM,XMII_RFC,2014-10-15,NAT,09:57:03,2014-10-15,2014-10-15,11:59:10,2014-10-17,11:59:10
800,000000000624,F2,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,I306857,2014-10-27,NAT,12:03:45,2014-10-27,2014-10-27,12:03:45,NAT,00:00:00
800,000000000634,F3,FAILED DON 3RD NOV,QM,XMII_RFC,2014-11-06,NAT,08:16:05,2014-11-06,2014-11-06,10:26:01,2014-11-10,10:26:01
800,000000000635,F3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,C5179761,2014-11-07,2014-11-07,10:49:15,2014-11-07,2014-11-07,10:49:15,NAT,00:00:00
800,000000000636,F3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,C5179761,2014-11-07,NAT,13:36:26,2014-11-07,2014-11-07,13:36:26,NAT,00:00:00
800,000000000637,F3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,C5179761,2014-11-07,NAT,13:36:59,2014-11-07,2014-11-07,13:36:59,NAT,00:00:00
800,000000000638,F3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,C5179761,2014-11-07,NAT,13:37:20,2014-11-07,2014-11-07,13:37:20,NAT,00:00:00
800,000000000639,F3,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,C5179761,2014-11-07,NAT,13:37:57,2014-11-07,2014-11-07,13:37:57,NAT,00:00:00
800,000000000644,F2,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,I839563,2015-01-30,2015-01-30,21:02:30,2015-01-30,2015-01-30,21:02:30,NAT,00:00:00
800,000000000654,Q1,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,QM,MSCHUPPE,2016-10-24,NAT,12:40:24,2016-10-24,2016-10-24,12:40:24,NAT,00:00:00
800,000000200000,Z5,SCSI CONTROLLER,SM,CRMREMOTE,2001-03-15,2001-08-06,02:23:05,2001-03-15,2001-03-15,11:24:14,2001-03-19,11:24:14
800,000000200001,Z5,SCSI CONTROLLER,SM,CRMREMOTE,2001-03-16,2001-08-06,23:35:24,2001-03-15,2001-03-15,08:54:15,2001-03-19,08:54:15
800,000000200002,Z5,SCREEN IS DARK,SM,CRMREMOTE,2001-06-26,2001-08-06,05:43:23,2001-06-26,2001-06-26,00:00:00,2001-06-26,00:00:00
800,000000200003,Z5,DISPLAY IS DARK,SM,CRMREMOTE,2001-06-26,2001-08-06,05:50:24,2001-06-26,2001-06-26,00:00:00,2001-06-26,00:00:00
800,000000200004,Z5,PC DOESN'T BOOT,SM,CRMREMOTE,2001-06-26,2001-08-06,07:12:43,2001-06-26,2001-06-26,00:00:00,2001-06-26,00:00:00
800,000000800000,SN,MIXER 2 BREAK DOWN AT 11:00; CALLED MAIN,G0,FISCHER,2010-09-29,NAT,17:54:10,2010-09-29,2010-09-29,17:54:12,NAT,00:00:00
800,000000800001,SN,POWER FAILURE FROM 09:00 HRS.,G0,FISCHER,2010-09-29,NAT,17:54:55,2010-09-29,2010-09-29,17:54:55,NAT,00:00:00
800,000000800002,SN,CHECK THE DENSITY OF SPIRAL,G0,FISCHER,2010-09-29,NAT,17:55:36,2010-09-29,2010-09-29,17:55:36,NAT,00:00:00
800,000000800003,SN,SHIFT STARTET 30 MIN LATER FOR TRAINING,G0,FISCHER,2010-09-29,NAT,17:56:32,2010-09-29,2010-09-29,17:56:32,NAT,00:00:00
800,000000800004,SN,TANK 2 : TEMPARATURE DROPPED DOWN AT 13:,G0,FISCHER,2010-09-29,NAT,17:56:59,2010-09-29,2010-09-29,17:56:59,NAT,00:00:00
800,000000800005,SN,PLEASE CHECK TEMPERATURE IN NEXT SHIFT.,G0,FISCHER,2010-09-29,NAT,17:57:27,2010-09-29,2010-09-29,17:57:27,NAT,00:00:00
800,000000800006,SN,COOLING DELAY : TEMPARATURE NEED TO MAIN,G0,FISCHER,2010-09-29,NAT,17:57:51,2010-09-29,2010-09-29,17:57:51,NAT,00:00:00
800,000000800007,SN,PACKAGING LINE 500 RUNNING ONLY ON 70% T,G0,FISCHER,2010-09-29,NAT,17:58:23,2010-09-29,2010-09-29,17:58:23,NAT,00:00:00
800,000000800008,SN,PACKAGING LINE BREAK DOWN FROM 19:00 HRS,G0,FISCHER,2010-09-29,NAT,17:58:43,2010-09-29,2010-09-29,17:58:43,NAT,00:00:00
800,000000800009,SN,30 MIN BREAK DUE TO POWER FAILURE.,G0,FISCHER,2010-09-29,NAT,17:59:11,2010-09-29,2010-09-29,17:59:11,NAT,00:00:00
800,000000800010,SN,CALLED MR. SCHULZE FROM MAINT.,G0,FISCHER,2010-09-29,NAT,17:59:44,2010-09-29,2010-09-29,17:59:44,NAT,00:00:00
800,000001000000,61,BUDGET TRANSFER FOR PROJECTS,SR,FULLMER,2002-04-05,NAT,06:41:02,2002-04-05,2002-04-05,06:41:02,2002-06-04,06:41:02
800,000001000010,01,SHUTTE ZUM FLUGHAFEN  (ZUBRINGERDIENST),SR,DITTMARAN,2002-05-03,2002-05-03,09:06:30,2002-05-03,2002-05-03,09:06:30,2002-07-02,09:06:30
800,000001000011,01,SHUTTE ZUM FLUGHAFEN  (ZUBRINGERDIENST),SR,DITTMARAN,2002-05-03,2002-05-03,10:06:46,2002-05-03,2002-05-03,10:06:46,2002-07-02,10:06:46
800,000001000030,56,REQUEST FOR SPECIAL PAYMENT,SR,MORRISJ,2003-07-24,NAT,19:30:34,2003-07-24,2003-07-24,19:30:34,2003-09-22,19:30:34
800,000001000031,56,REQUEST FOR SPECIAL PAYMENT,SR,MORRISJ,2003-07-24,NAT,19:32:27,2003-07-24,2003-07-24,19:32:27,2003-09-22,19:32:27
800,000001000032,56,REQUEST FOR SPECIAL PAYMENT,SR,OTTOP,2003-07-24,NAT,20:15:14,2003-07-24,2003-07-24,20:15:14,2003-09-22,20:15:14
800,000001000033,56,REQUEST FOR SPECIAL PAYMENT,SR,OTTOP,2003-07-24,NAT,20:16:21,2003-07-24,2003-07-24,20:16:21,2003-09-22,20:16:21
800,000001000034,56,REQUEST FOR SPECIAL PAYMENT,SR,PAWLUCKYJ,2003-07-24,NAT,22:47:07,2003-07-24,2003-07-24,22:47:07,2003-09-22,22:47:07
800,000001000035,56,REQUEST FOR SPECIAL PAYMENT,SR,PAWLUCKYJ,2003-07-24,NAT,22:48:18,2003-07-24,2003-07-24,22:48:18,2003-09-22,22:48:18
800,000001000036,56,REQUEST FOR SPECIAL PAYMENT,SR,TAKAHASHIA,2003-07-24,NAT,22:50:40,2003-07-24,2003-07-24,22:50:40,2003-09-22,22:50:40
800,000001000037,56,REQUEST FOR SPECIAL PAYMENT,SR,TAKAHASHIA,2003-07-24,NAT,22:51:25,2003-07-24,2003-07-24,22:51:25,2003-09-22,22:51:25
800,000001000038,56,REQUEST FOR SPECIAL PAYMENT,SR,TABASCOT,2003-07-24,NAT,22:53:44,2003-07-24,2003-07-24,22:53:44,2003-09-22,22:53:44
800,000001000039,56,REQUEST FOR SPECIAL PAYMENT,SR,TABASCOT,2003-07-24,NAT,22:54:25,2003-07-24,2003-07-24,22:54:25,2003-09-22,22:54:25
800,000001000040,56,REQUEST FOR SPECIAL PAYMENT,SR,PETERSONT,2003-07-24,NAT,22:56:57,2003-07-24,2003-07-24,22:56:57,2003-09-22,22:56:57
800,000001000041,56,REQUEST FOR SPECIAL PAYMENT,SR,PETERSONT,2003-07-24,NAT,22:57:36,2003-07-24,2003-07-24,22:57:36,2003-09-22,22:57:36
800,000001000042,56,REQUEST FOR SPECIAL PAYMENT,SR,PAYNED,2003-07-24,NAT,23:00:12,2003-07-24,2003-07-24,23:00:12,2003-09-22,23:00:12
800,000001000043,56,REQUEST FOR SPECIAL PAYMENT,SR,PAYNED,2003-07-24,NAT,23:00:49,2003-07-24,2003-07-24,23:00:49,2003-09-22,23:00:49
800,000001000050,56,REQUEST FOR SPECIAL PAYMENT,SR,BENDERT,2004-04-20,NAT,17:58:19,2004-04-20,2004-04-20,17:58:19,2004-06-19,17:58:19
800,000001000060,57,CHANGE OF WORKING TIME,SR,WILLIAMSK,2005-05-19,NAT,15:12:41,2005-05-19,2005-05-19,15:12:41,2005-07-18,15:12:41
800,000001000061,56,REQUEST FOR SPECIAL PAYMENT,SR,WILLIAMSK,2005-05-19,NAT,15:15:52,2005-05-19,2005-05-19,15:15:52,2005-07-18,15:15:52
800,000001000070,81,SIMPLE REQUISITION REQUEST,PM,SMITHCH,2005-11-17,NAT,21:28:49,2005-11-17,2005-11-17,21:28:49,2006-01-16,21:28:49
800,000001000071,81,SIMPLE REQUISITION REQUEST,PM,SMITHCH,2005-11-18,NAT,14:15:20,2005-11-18,2005-11-18,14:15:20,2006-01-17,14:15:20
800,000001000072,81,SIMPLE REQUISITION REQUEST,PM,SMITHCH,2005-11-18,2005-11-18,15:01:14,2005-11-18,2005-11-18,15:01:14,2006-01-17,15:01:14
800,000001000080,81,SIMPLE REQUISITION REQUEST,PM,WARDE,2006-03-21,NAT,18:57:07,2006-03-21,2006-03-21,18:57:07,2006-05-20,18:57:07
800,000001000090,81,SIMPLE REQUISITION REQUEST,PM,WARDE,2006-04-06,NAT,23:29:05,2006-04-06,2006-04-06,23:29:05,2006-06-05,23:29:05
800,000001000100,81,SIMPLE REQUISITION REQUEST,PM,DAHLG,2006-07-19,2006-07-19,21:53:03,2006-07-19,2006-07-19,21:53:03,2006-09-17,21:53:03
800,000001000110,81,SIMPLE REQUISITION REQUEST,PM,WILLIAMSK,2006-07-28,2006-07-28,22:19:55,2006-07-28,2006-07-28,22:19:55,2006-09-26,22:19:55
800,000001000111,81,SIMPLE REQUISITION REQUEST,PM,WILLIAMSK,2006-07-28,NAT,22:24:31,2006-07-28,2006-07-28,22:24:31,2006-09-26,22:24:31
800,000001000112,81,SIMPLE REQUISITION REQUEST,PM,WILLIAMSK,2006-07-28,2006-07-28,22:45:03,2006-07-28,2006-07-28,22:45:03,2006-09-26,22:45:03
800,000001000113,81,SIMPLE REQUISITION REQUEST,PM,WILLIAMSK,2006-07-28,NAT,23:18:09,2006-07-28,2006-07-28,23:18:09,2006-09-26,23:18:09
800,000001000120,56,REQUEST FOR SPECIAL PAYMENT,SR,WARDE,2006-08-08,NAT,16:14:47,2006-08-08,2006-08-08,16:14:47,2006-10-07,16:14:47
800,000001000121,81,SIMPLE REQUISITION REQUEST,PM,HILLR,2006-08-11,NAT,03:07:50,2006-08-11,2006-08-11,03:07:50,2006-10-10,03:07:50
800,000001000122,81,SIMPLE REQUISITION REQUEST,PM,HILLR,2006-08-11,2006-08-11,03:15:32,2006-08-11,2006-08-11,03:15:32,2006-10-10,03:15:32
800,000001000123,81,SIMPLE REQUISITION REQUEST,PM,HILLR,2006-08-11,NAT,03:40:51,2006-08-11,2006-08-11,03:40:51,2006-10-10,03:40:51
800,000001000130,81,SIMPLE REQUISITION REQUEST,PM,DAHLG,2006-08-12,2006-08-12,00:52:56,2006-08-12,2006-08-12,00:52:56,2006-10-11,00:52:56
800,000001000140,81,SIMPLE REQUISITION REQUEST,PM,KINCAIDJ,2006-08-21,NAT,20:22:16,2006-08-21,2006-08-21,20:22:16,2006-10-20,20:22:16
800,000001000141,56,REQUEST FOR SPECIAL PAYMENT,SR,KINCAIDJ,2006-08-21,NAT,20:24:04,2006-08-21,2006-08-21,20:24:04,2006-10-20,20:24:04
800,000001000150,71,BENUTZER ANLEGEN,SR,WEISSJ,2006-09-04,NAT,09:53:29,2006-09-04,2006-09-04,09:53:29,2006-11-03,09:53:29
800,000001000151,71,BENUTZER ANLEGEN,SR,WEISSJ,2006-09-04,NAT,09:54:52,2006-09-04,2006-09-04,09:54:52,2006-11-03,09:54:52
800,000001000160,56,REQUEST FOR SPECIAL PAYMENT,SR,SMITHH,2006-09-28,NAT,23:53:50,2006-09-28,2006-09-28,23:53:50,2006-11-27,23:53:50
800,000001000161,57,CHANGE OF WORKING TIME,SR,SMITHH,2006-09-28,NAT,23:55:49,2006-09-28,2006-09-28,23:55:49,2006-11-27,23:55:49
800,000001000170,56,REQUEST FOR SPECIAL PAYMENT,SR,TRAUTMANNP,2006-10-16,NAT,15:30:03,2006-10-16,2006-10-16,15:30:03,2006-12-15,15:30:03
800,000001000180,56,REQUEST FOR SPECIAL PAYMENT,SR,WILLIAMSK,2006-11-03,NAT,19:06:21,2006-11-03,2006-11-03,19:06:21,2007-01-02,19:06:21
800,000001000190,81,SIMPLE REQUISITION REQUEST,PM,KINCAIDJ,2007-02-27,2007-02-27,21:01:06,2007-02-27,2007-02-27,21:01:06,2007-04-28,21:01:06
800,000001000200,56,REQUEST FOR SPECIAL PAYMENT,SR,TABASCOT,2007-03-15,NAT,19:29:56,2007-03-15,2007-03-15,19:29:56,2007-05-14,19:29:56
800,000001000210,81,SIMPLE REQUISITION REQUEST,PM,TABASCOT,2007-04-11,2007-04-16,18:08:59,2007-04-11,2007-04-11,18:08:59,2007-06-10,18:08:59
800,000001000220,81,SIMPLE REQUISITION REQUEST,PM,TABASCOT,2007-04-17,NAT,19:25:30,2007-04-17,2007-04-17,19:25:30,2007-06-16,19:25:30
800,000010000000,M2,PUMPENGEHÄUSE UNDICHT.,PM,DIEHLH,1994-12-06,1994-12-14,15:29:09,1994-12-06,1994-12-06,15:29:09,1994-12-06,NAN
800,000010000001,M2,UNZULÄSSIGE VIBRATIONEN,PM,DIEHLH,1994-12-06,1994-12-06,16:05:28,1994-12-06,1994-12-06,16:05:28,1994-12-06,NAN
800,000010000002,M2,PUMPE HAT REDUZIERTE LEISTUNG,PM,DIEHLH,1994-12-06,NAT,16:09:47,1994-12-06,1994-12-06,16:09:47,1994-12-06,NAN
800,000010000003,M2,ZU HOHE VIBRATIONEN,PM,DIEHLH,1994-12-06,NAT,16:20:37,1994-12-06,1994-12-06,16:20:37,1994-12-06,NAN
800,000010000004,M2,UNGEWÖHNLICHE VIBRATIONEN,PM,DIEHLH,1994-12-06,NAT,16:23:01,1994-12-06,1994-12-06,16:23:01,1994-12-06,NAN
800,000010000005,M2,GETRIEBE MACHT GERÄUSCHE,PM,DIEHLH,1994-12-06,NAT,16:42:52,1994-12-06,1994-12-06,16:42:52,1994-12-06,NAN
800,000010000006,M2,ZU GERINGE LEISTUNG,PM,DIEHLH,1994-12-06,NAT,16:52:08,1994-12-06,1994-12-06,16:52:08,1994-12-06,NAN
800,000010000007,M2,WASSERAUSTRITT AM GEHÄUSE,PM,DIEHLH,1994-12-06,NAT,16:54:14,1994-12-06,1994-12-06,16:54:14,1994-12-06,NAN
800,000010000008,M2,HALTERUNG GERISSEN,PM,DIEHLH,1994-12-06,1999-02-15,17:18:56,1994-12-06,1994-12-06,17:18:56,1994-12-06,NAN
800,000010000009,M2,GETRIEBE ERWÄRMT SICH ZU STARK,PM,DIEHLH,1994-12-06,NAT,17:21:41,1994-12-06,1994-12-06,17:21:41,1994-12-06,NAN
800,000010000010,M2,WASSERAUSTRITT AUS GEHÄUSE,PM,DIEHLH,1994-12-06,NAT,17:26:19,1994-12-06,1994-12-06,17:26:19,1994-12-06,NAN
800,000010000011,M2,PUMPE HAT REDUZIERTE LEISTUNG,PM,DIEHLH,1994-12-06,NAT,17:34:15,1994-12-06,1994-12-06,17:34:15,1994-12-06,NAN
800,000010000012,M2,STARK REDUZIERTE LEISTUNG,PM,DIEHLH,1994-12-07,NAT,10:11:29,1994-12-07,1994-12-07,10:11:29,1994-12-07,NAN
800,000010000013,M2,WASSERAUSTRITT AN ZULAUF,PM,DIEHLH,1994-12-07,NAT,10:17:21,1994-12-07,1994-12-07,10:17:21,1994-12-07,NAN
800,000010000014,M2,PUMPENHALTERUNG BESCHAEDIGT,PM,DIEHLH,1994-12-08,1994-12-08,17:13:59,1994-12-08,1994-12-08,17:13:59,1994-12-08,NAN
800,000010000015,M2,LEAK ON INLET PIPING,PM,DIEHLH,1994-12-08,1996-01-30,18:36:20,1994-12-08,1994-12-08,18:36:20,1994-12-08,NAN
800,000010000016,M2,PUMP LEAKING,PM,DIEHLH,1994-12-08,1996-01-30,19:04:58,1994-12-08,1994-12-08,19:04:58,1994-12-08,NAN
800,000010000017,M3,GETRIEBE VERLIERT OEL,PM,DIEHLH,1994-12-08,1996-02-14,19:39:51,1994-12-08,1994-12-08,19:39:51,1994-12-08,NAN
800,000010000018,M2,PUMPE VIBRIERT BEIM LAUF,PM,DIEHLH,1994-12-09,2004-01-21,16:22:23,1994-12-09,1994-12-09,16:22:23,1994-12-09,NAN
800,000010000019,M3,CLEAN BOILER AREA,PM,DIEHLH,1994-12-09,1996-02-14,16:31:55,1994-12-09,1994-12-09,16:31:55,1994-12-09,NAN
800,000010000020,M3,F4-FRISTENARBEITEN DREHMASCHINE,PM,DIEHLH,1994-12-09,1996-02-14,16:32:37,1994-12-09,1994-12-09,16:32:37,1994-12-09,NAN
800,000010000021,M3,ABSCHMIERMASSNAHMEN AN TRANSPORTBAND DUR,PM,DIEHLH,1994-12-09,1996-02-14,16:33:50,1994-12-09,1994-12-09,16:33:50,1994-12-09,NAN
800,000010000022,M2,SEALING ON CASING COVER PARTLY RIPPED OF,PM,DIEHLH,1994-12-12,1996-02-14,16:55:02,1994-12-12,1994-12-12,16:55:02,1994-12-12,NAN
800,000010000023,M2,PAINT CASING,PM,DIEHLH,1994-12-12,1996-02-14,17:00:20,1994-12-12,1994-12-12,17:00:20,1994-12-12,NAN
800,000010000024,M2,FILTER AREA NEEDS CLEAN UP,PM,DIEHLH,1994-12-12,1996-02-14,17:02:55,1994-12-12,1994-12-12,17:02:55,1994-12-12,NAN
800,000010000025,M2,PUMPE VIBRIERT BEIM LAUF,PM,DIEHLH,1994-12-13,1996-02-14,09:54:30,1994-12-13,1994-12-13,09:54:30,1994-12-13,NAN
800,000010000026,M2,PUMPENHALTERUNG BESCHÄDIGT,PM,NISTA,1995-02-28,1996-04-03,02:07:26,1995-02-28,1995-02-28,02:08:25,1995-03-01,NAN
800,000010000027,M2,PUMPE UNDICHT,PM,NISTA,1995-02-28,1996-04-03,03:38:01,1995-02-28,1995-02-28,03:38:01,1995-02-28,NAN
800,000010000028,M2,PUMP IS SMOKING,PM,SOADY,1995-06-26,1996-02-14,10:58:12,1995-06-26,1995-06-26,10:58:12,NAT,00:00:00
800,000010000029,M2,PUMP IS SQUEAKING,PM,SOADY,1995-06-26,1996-02-14,11:00:00,1995-06-26,1995-06-26,11:00:00,NAT,00:00:00
800,000010000030,M2,PUMPE IS LEAKING,PM,MOGHADDAM,1995-06-26,1996-02-14,11:17:13,1995-06-26,1995-06-26,11:17:13,NAT,00:00:00
800,000010000031,M2,PUMP OUTLET LEAKS,PM,MOGHADDAM,1995-06-26,1996-02-14,11:19:23,1995-06-26,1995-06-26,11:19:23,NAT,00:00:00
800,000010000032,M2,PUMPE OUTLET LEAKING,PM,MOGHADDAM,1995-06-26,1996-02-14,11:20:59,1995-06-26,1995-06-26,11:20:59,NAT,00:00:00
800,000010000033,M1,NOISE,PM,WILDEO,1995-09-26,1996-02-14,00:51:06,1995-09-26,1995-09-26,00:51:06,NAT,00:00:00
800,000010000034,M1,PUMPE IST UNDICHT,PM,WILDEO,1995-09-27,1996-04-03,18:33:17,1995-09-27,1995-10-01,18:33:17,1995-10-04,00:00:00
800,000010000035,M1,MOTOR FAILURE,PM,WILDEO,1995-09-27,1996-02-14,18:40:27,1995-09-27,1995-09-27,18:40:27,NAT,00:00:00
800,000010000036,M1,CHECK PERFORMANCE,PM,WILDEO,1995-09-27,1996-02-14,18:42:49,1995-09-27,1995-09-27,18:42:49,NAT,00:00:00
800,000010000037,M1,OVERHAUL PUMP,PM,WILDEO,1995-09-28,1996-02-14,23:33:14,1995-09-28,1995-10-12,23:33:14,1995-10-17,23:33:14
800,000010000038,M1,SCHADEN AN MOTORKÜHLUNG,PM,WILDEO,1995-09-29,1996-04-03,17:17:29,1995-09-29,1995-10-29,17:17:29,1995-10-30,00:00:00
800,000010000039,M1,PUMPE LÄUFT NICHT RUND,PM,WILDEO,1995-09-29,1996-04-03,17:21:58,1995-09-29,1995-11-06,17:21:58,1995-11-11,17:21:58
800,000010000040,M1,HOUSING SHOWS MICRO CRACKS,PM,WILDEO,1995-12-06,1996-12-18,16:26:39,1995-12-06,1995-12-09,16:26:39,1995-12-14,16:26:39
800,000010000041,M3,UNGEPLANTE REPARATUR,PM,MOGHADDAM,1995-12-07,1996-04-03,09:51:04,1995-12-07,1995-12-07,09:51:04,NAT,00:00:00
800,000010000042,M3,INSTANDSETZUNG,PM,MOGHADDAM,1995-12-07,1996-04-03,09:52:39,1995-12-07,1995-12-07,09:52:39,NAT,00:00:00
800,000010000043,M2,PUMP LEAKING (WORKFLOW),PM,MOGHADDAM,1995-12-07,1996-02-14,10:56:20,1995-12-07,1995-12-07,10:56:20,NAT,00:00:00
800,000010000044,M2,SECOND PUMP IS ALSO LEAKING,PM,MOGHADDAM,1995-12-07,1996-02-14,11:26:46,1995-12-07,1995-12-07,11:26:46,NAT,00:00:00
800,000010000045,M2,THIRD PUMP IS ALSO LEAKING,PM,MOGHADDAM,1995-12-07,1996-02-14,11:31:53,1995-12-07,1995-12-07,11:31:53,NAT,00:00:00
800,000010000046,M2,SCHADEN AM GTRIEBE,PM,MOGHADDAM,1995-12-07,1996-02-14,11:39:53,1995-12-07,1995-12-07,11:39:53,NAT,00:00:00
800,000010000047,M2,LECK AN DER PUMPE,PM,MOGHADDAM,1996-01-05,1996-02-14,11:31:58,1996-01-05,1996-01-05,11:31:58,NAT,00:00:00
800,000010000048,M2,LECK IN PUMPE,PM,MOGHADDAM,1996-01-05,1996-02-14,11:47:11,1996-01-05,1996-01-05,11:47:11,NAT,00:00:00
800,000010000049,M2,PC DOES NOT BOOT,PM,RICKAYZEN,1996-01-05,1996-02-14,14:27:48,1996-01-05,1996-01-05,14:27:48,NAT,00:00:00
800,000010000057,M2,HARD DISK DOES NOT BOOT,PM,RICKAYZEN,1996-01-08,1996-02-14,12:48:34,1996-01-08,1996-01-08,12:48:34,NAT,00:00:00
800,000010000058,M2,HARD DISK DOESE NOT BOOT,PM,RICKAYZEN,1996-01-08,1996-02-14,15:20:20,1996-01-08,1996-01-08,15:20:20,NAT,00:00:00
800,000010000059,M2,MONITOR DOES NOT WORK,PM,AMRHEIN,1996-01-08,1996-02-14,16:00:08,1996-01-08,1996-01-08,16:00:08,NAT,00:00:00
800,000010000067,M2,THE HARD DISK DOES NOT BOOT,PM,RICKAYZEN,1996-01-12,1996-02-14,09:13:55,1996-01-12,1996-01-12,09:13:55,NAT,00:00:00
800,000010000068,M2,PUMP IS VERY NOISY AND SMOKING,PM,PANACEK,1996-01-12,1996-02-14,13:04:34,1996-01-12,1996-01-12,14:04:34,NAT,00:00:00
800,000010000069,M3,LUBRICATED DRY BEARINGS,PM,PANACEK,1996-01-12,1996-02-14,14:16:24,1996-01-12,1996-01-12,14:16:24,NAT,00:00:00
800,000010000070,M2,KEYBOARD BROKEN,PM,BEZAHLER,1996-01-12,1996-02-14,20:47:52,1996-01-12,1996-01-12,20:47:52,NAT,00:00:00
800,000010000071,M2,COMPUTER ERRATIC,PM,WF-PM-1,1996-01-12,1996-02-14,21:01:36,1996-01-12,1996-01-12,21:01:36,NAT,00:00:00
800,000010000072,M2,BROKEN DISK DRIVE,PM,WF-PM-1,1996-01-12,1996-02-14,21:13:53,1996-01-12,1996-01-12,21:13:53,NAT,00:00:00
800,000010000073,M2,HARD DRIVE,PM,BEZAHLER,1996-01-12,1996-02-14,21:20:32,1996-01-12,1996-01-12,21:20:32,NAT,00:00:00
800,000010000077,M2,PUMP VIBRATING WHILE OPERATING,PM,CORTADELLAS,1996-01-15,1996-02-14,19:13:51,1996-01-15,1996-01-15,19:13:51,NAT,00:00:00
800,000010000078,M2,PUMP VIBRATING WHILE OPERATING,PM,CORTADELLAS,1996-01-15,1996-02-14,19:19:21,1996-01-15,1996-01-15,19:19:21,NAT,00:00:00
